olon	olat	dlon	dlat	year	students	oattainment	dattainment	studentsup	studentsdown	studentsame
-75.1745	39.981062	-75.12565	39.978162	2008	1	-43	-130	0	1	0
-75.1745	39.981062	-75.12565	39.978162	2009	12	-83	-64	5	7	0
-75.1745	39.981062	-75.12565	39.978162	2010	9	-86	-58	3	6	0
-75.1745	39.981062	-75.12565	39.978162	2011	5	-73	-54	3	2	0
-75.1745	39.981062	-75.12565	39.978162	2012	3	-105	-106	2	1	0
-75.1745	39.981062	-75.13793	40.055411	2007	2	-43	65	0	2	0
-75.1745	39.981062	-75.13793	40.055411	2008	2	5	-1	0	2	0
-75.1745	39.981062	-75.13793	40.055411	2009	7	-58	-66	5	2	0
-75.1745	39.981062	-75.14054	39.992862	2006	5	-111	-56	3	2	0
-75.1745	39.981062	-75.14054	39.992862	2007	11	-90	-90	5	6	0
-75.1745	39.981062	-75.14054	39.992862	2008	7	-108	-57	3	4	0
-75.1745	39.981062	-75.14054	39.992862	2009	10	-62	-68	9	1	0
-75.1745	39.981062	-75.14054	39.992862	2010	4	-94	-34	2	2	0
-75.1745	39.981062	-75.14054	39.992862	2011	9	-83	-61	6	3	0
-75.1745	39.981062	-75.14054	39.992862	2012	3	-62	-17	1	2	0
-75.1745	39.981062	-75.14336	39.977662	2006	3	-85	-18	2	1	0
-75.1745	39.981062	-75.14336	39.977662	2007	9	-125	-45	4	5	0
-75.1745	39.981062	-75.14336	39.977662	2008	18	-53	-63	13	5	0
-75.1745	39.981062	-75.14336	39.977662	2009	37	-54	-47	16	21	0
-75.1745	39.981062	-75.14336	39.977662	2010	14	-22	-48	6	8	0
-75.1745	39.981062	-75.14336	39.977662	2011	11	-21	-34	5	6	0
-75.1745	39.981062	-75.14336	39.977662	2012	3	-95	-140	1	2	0
-75.1745	39.981062	-75.14503	40.012212	2003	1	-198	-224	1	0	0
-75.1745	39.981062	-75.14503	40.012212	2006	8	-78	-71	6	2	0
-75.1745	39.981062	-75.14503	40.012212	2007	13	-78	-107	5	8	0
-75.1745	39.981062	-75.14503	40.012212	2008	43	-50	-45	27	16	0
-75.1745	39.981062	-75.14503	40.012212	2009	79	-99	-70	36	43	0
-75.1745	39.981062	-75.14503	40.012212	2010	77	-76	-76	27	50	0
-75.1745	39.981062	-75.14503	40.012212	2011	21	-25	-61	7	14	0
-75.1745	39.981062	-75.14503	40.012212	2012	7	11	-65	2	5	0
-75.1745	39.981062	-75.14589	39.951062	2007	1	-190	-45	1	0	0
-75.1745	39.981062	-75.14589	39.951062	2008	1	87	130	0	1	0
-75.1745	39.981062	-75.14589	39.951062	2009	4	-73	11	3	1	0
-75.1745	39.981062	-75.14589	39.951062	2010	2	54	-20	0	2	0
-75.1745	39.981062	-75.14589	39.951062	2011	1	85	131	0	1	0
-75.1745	39.981062	-75.14764	39.964012	2006	1	-129	-168	1	0	0
-75.1745	39.981062	-75.14764	39.964012	2007	2	-170	-108	1	1	0
-75.1745	39.981062	-75.14764	39.964012	2008	14	53	68	7	7	0
-75.1745	39.981062	-75.14764	39.964012	2009	18	15	27	6	12	0
-75.1745	39.981062	-75.14764	39.964012	2010	7	34	38	4	3	0
-75.1745	39.981062	-75.14764	39.964012	2011	10	26	8	4	6	0
-75.1745	39.981062	-75.14764	39.964012	2012	3	-32	-140	1	2	0
-75.1745	39.981062	-75.15409	39.936562	2007	2	-60	-138	0	2	0
-75.1745	39.981062	-75.15409	39.936562	2008	3	15	15	1	2	0
-75.1745	39.981062	-75.15409	39.936562	2009	6	-25	0	3	3	0
-75.1745	39.981062	-75.15409	39.936562	2010	10	-7	-10	3	7	0
-75.1745	39.981062	-75.15409	39.936562	2011	5	34	33	3	2	0
-75.1745	39.981062	-75.15654	40.055861	2006	2	-98	1	2	0	0
-75.1745	39.981062	-75.15654	40.055861	2007	7	-54	-49	2	5	0
-75.1745	39.981062	-75.15654	40.055861	2008	3	17	-46	1	2	0
-75.1745	39.981062	-75.15654	40.055861	2009	19	-66	-38	9	10	0
-75.1745	39.981062	-75.15654	40.055861	2010	10	-50	-62	3	7	0
-75.1745	39.981062	-75.15654	40.055861	2011	8	-30	-28	3	5	0
-75.1745	39.981062	-75.15654	40.055861	2012	1	-46	-3	0	1	0
-75.1745	39.981062	-75.15803	39.919812	2007	2	-61	-88	2	0	0
-75.1745	39.981062	-75.15803	39.919812	2008	17	-14	-11	11	6	0
-75.1745	39.981062	-75.15803	39.919812	2009	25	-45	-18	13	12	0
-75.1745	39.981062	-75.15803	39.919812	2010	26	-43	-11	10	16	0
-75.1745	39.981062	-75.15803	39.919812	2011	9	24	43	5	4	0
-75.1745	39.981062	-75.16977	39.995412	2006	8	-125	-56	6	2	0
-75.1745	39.981062	-75.16977	39.995412	2007	32	-68	-64	8	24	0
-75.1745	39.981062	-75.16977	39.995412	2008	98	-41	-46	66	32	0
-75.1745	39.981062	-75.16977	39.995412	2009	179	-63	-34	94	85	0
-75.1745	39.981062	-75.16977	39.995412	2010	188	-47	-32	78	110	0
-75.1745	39.981062	-75.16977	39.995412	2011	79	-27	-26	32	47	0
-75.1745	39.981062	-75.16977	39.995412	2012	3	-29	-140	2	1	0
-75.1745	39.981062	-75.17106	40.07226	2006	1	-78	58	1	0	0
-75.1745	39.981062	-75.17106	40.07226	2007	1	15	60	1	0	0
-75.1745	39.981062	-75.17106	40.07226	2008	1	-43	43	1	0	0
-75.1745	39.981062	-75.17106	40.07226	2009	5	18	44	1	4	0
-75.1745	39.981062	-75.17106	40.07226	2010	7	24	6	3	4	0
-75.1745	39.981062	-75.17106	40.07226	2011	4	-25	89	3	1	0
-75.1745	39.981062	-75.17203	40.034111	2006	6	-82	-55	4	2	0
-75.1745	39.981062	-75.17203	40.034111	2007	9	-45	-25	4	5	0
-75.1745	39.981062	-75.17203	40.034111	2008	6	-89	-79	5	1	0
-75.1745	39.981062	-75.17203	40.034111	2009	14	-60	-29	8	6	0
-75.1745	39.981062	-75.17203	40.034111	2010	14	-60	-12	6	8	0
-75.1745	39.981062	-75.17203	40.034111	2011	13	-56	-100	7	6	0
-75.1745	39.981062	-75.17203	40.034111	2012	3	-17	15	0	3	0
-75.1745	39.981062	-75.17222	39.968262	2006	3	-101	-56	2	1	0
-75.1745	39.981062	-75.17222	39.968262	2007	4	-123	-112	2	2	0
-75.1745	39.981062	-75.17222	39.968262	2008	5	-50	-61	2	3	0
-75.1745	39.981062	-75.17222	39.968262	2009	35	-57	-37	15	20	0
-75.1745	39.981062	-75.17222	39.968262	2010	35	-38	-56	11	24	0
-75.1745	39.981062	-75.17222	39.968262	2011	27	-38	-44	11	16	0
-75.1745	39.981062	-75.17222	39.968262	2012	3	-117	-88	2	1	0
-75.1745	39.981062	-75.17406	39.952162	2009	2	19	20	0	2	0
-75.1745	39.981062	-75.17406	39.952162	2010	2	97	131	0	2	0
-75.1745	39.981062	-75.18067	39.938512	2006	2	-132	-55	1	1	0
-75.1745	39.981062	-75.18067	39.938512	2007	7	-25	-29	3	4	0
-75.1745	39.981062	-75.18067	39.938512	2008	2	-50	-22	1	1	0
-75.1745	39.981062	-75.18067	39.938512	2009	11	-82	-70	4	7	0
-75.1745	39.981062	-75.18067	39.938512	2010	10	-91	-85	4	6	0
-75.1745	39.981062	-75.18067	39.938512	2011	3	1	31	1	2	0
-75.1745	39.981062	-75.18067	39.938512	2012	4	-69	-69	2	2	0
-75.1745	39.981062	-75.18259	39.922262	2007	1	-61	-40	0	1	0
-75.1745	39.981062	-75.18259	39.922262	2008	2	52	20	1	1	0
-75.1745	39.981062	-75.18259	39.922262	2009	9	-46	-25	3	6	0
-75.1745	39.981062	-75.18259	39.922262	2010	9	6	-6	1	8	0
-75.1745	39.981062	-75.18259	39.922262	2011	6	13	-24	2	4	0
-75.1745	39.981062	-75.18858	40.053511	2007	2	69	21	1	1	0
-75.1745	39.981062	-75.18858	40.053511	2009	5	-22	-37	2	3	0
-75.1745	39.981062	-75.18858	40.053511	2010	2	-75	-64	2	0	0
-75.1745	39.981062	-75.18858	40.053511	2011	2	-32	42	1	1	0
-75.1745	39.981062	-75.19957	39.961612	2006	3	-95	-17	2	1	0
-75.1745	39.981062	-75.19957	39.961612	2007	4	-14	-58	0	4	0
-75.1745	39.981062	-75.19957	39.961612	2008	10	-29	-53	5	5	0
-75.1745	39.981062	-75.19957	39.961612	2009	25	-72	-67	11	14	0
-75.1745	39.981062	-75.19957	39.961612	2010	26	-15	-31	10	16	0
-75.1745	39.981062	-75.19957	39.961612	2011	17	-58	-65	8	9	0
-75.1745	39.981062	-75.19957	39.961612	2012	2	-69	-87	0	2	0
-75.1745	39.981062	-75.20772	40.07236	2006	1	-37	58	1	0	0
-75.1745	39.981062	-75.22104	40.038944	2007	1	60	-43	0	1	0
-75.1745	39.981062	-75.22104	40.038944	2008	14	-9	-19	6	8	0
-75.1745	39.981062	-75.22104	40.038944	2009	38	-23	-7	16	22	0
-75.1745	39.981062	-75.22104	40.038944	2010	12	-59	-72	3	9	0
-75.1745	39.981062	-75.22104	40.038944	2011	9	-43	-29	4	5	0
-75.1745	39.981062	-75.22486	39.981112	2006	5	-32	-10	3	2	0
-75.1745	39.981062	-75.22486	39.981112	2007	1	-58	-45	0	1	0
-75.1745	39.981062	-75.22486	39.981112	2008	7	-68	-56	4	3	0
-75.1745	39.981062	-75.22486	39.981112	2009	11	-70	-75	4	7	0
-75.1745	39.981062	-75.22486	39.981112	2010	20	-81	-79	4	16	0
-75.1745	39.981062	-75.22486	39.981112	2011	9	-66	-35	4	5	0
-75.1745	39.981062	-75.22718	39.944162	2003	1	-180	-206	1	0	0
-75.1745	39.981062	-75.22718	39.944162	2006	9	-63	-18	8	1	0
-75.1745	39.981062	-75.22718	39.944162	2007	6	-46	-91	3	3	0
-75.1745	39.981062	-75.22718	39.944162	2009	10	-28	-37	5	5	0
-75.1745	39.981062	-75.22718	39.944162	2010	11	5	16	2	9	0
-75.1745	39.981062	-75.22718	39.944162	2011	9	-30	-20	6	3	0
-75.1745	39.981062	-75.22718	39.944162	2012	1	-2	46	1	0	0
-75.1745	39.981062	-75.23003	39.961812	2006	5	-119	-10	5	0	0
-75.1745	39.981062	-75.23003	39.961812	2007	8	-60	-29	4	4	0
-75.1745	39.981062	-75.23003	39.961812	2008	6	-102	-75	4	2	0
-75.1745	39.981062	-75.23003	39.961812	2009	22	-10	-20	11	11	0
-75.1745	39.981062	-75.23003	39.961812	2010	20	-55	-49	9	11	0
-75.1745	39.981062	-75.23003	39.961812	2011	22	-38	-43	14	8	0
-75.1745	39.981062	-75.23221	39.898985	2006	1	-100	-56	0	1	0
-75.1745	39.981062	-75.23221	39.898985	2008	5	-12	-26	3	2	0
-75.1745	39.981062	-75.23221	39.898985	2009	9	-62	-40	2	7	0
-75.1745	39.981062	-75.23221	39.898985	2010	12	-2	15	4	8	0
-75.1745	39.981062	-75.23221	39.898985	2011	7	-46	-45	5	2	0
-75.1745	39.981062	-75.23453	39.922612	2007	3	-183	-108	1	2	0
-75.1745	39.981062	-75.23453	39.922612	2008	2	-87	-87	2	0	0
-75.1745	39.981062	-75.23453	39.922612	2009	12	-83	-94	5	7	0
-75.1745	39.981062	-75.23453	39.922612	2010	10	-66	-52	6	4	0
-75.1745	39.981062	-75.23453	39.922612	2011	6	-69	-74	3	3	0
-75.1745	39.981062	-75.23453	39.922612	2012	1	-90	-42	0	1	0
-75.1745	39.981062	-75.25256	39.975929	2006	1	-59	-56	0	1	0
-75.1745	39.981062	-75.25256	39.975929	2007	1	75	-96	0	1	0
-75.1745	39.981062	-75.25256	39.975929	2009	3	-119	-121	2	1	0
-75.1745	39.981062	-75.25256	39.975929	2010	1	-136	-139	1	0	0
-75.1745	39.981062	-75.25256	39.975929	2011	1	-56	-89	1	0	0
-75.1839	40.011562	-75.1447	40.035778	2008	1	130	130	1	0	0
-75.1839	40.011562	-75.1447	40.035778	2009	5	43	35	2	3	0
-75.1839	40.011562	-75.1447	40.035778	2010	2	58	86	2	0	0
-75.1839	40.011562	-75.1447	40.035778	2012	1	134	135	1	0	0
-75.1839	40.011562	-75.1745	39.981062	2009	3	68	29	0	3	0
-75.1839	40.011562	-75.1745	39.981062	2010	1	58	86	1	0	0
-75.1839	40.011562	-75.1745	39.981062	2011	4	-90	-54	3	1	0
-75.1839	40.011562	-75.1745	39.981062	2012	1	-134	-93	1	0	0
-75.1839	40.011562	-75.1839	40.011562	2009	4	-71	-101	2	2	0
-75.1839	40.011562	-75.1839	40.011562	2010	9	-42	-91	3	6	0
-75.1839	40.011562	-75.1839	40.011562	2011	2	-1	21	1	1	0
-75.1839	40.011562	-75.02644	40.041111	2010	1	-102	-139	1	0	0
-75.1839	40.011562	-75.02644	40.041111	2011	1	2	-1	0	1	0
-75.1839	40.011562	-75.04118	40.09261	2007	2	6	1	0	2	0
-75.1839	40.011562	-75.04118	40.09261	2011	1	-139	-134	0	1	0
-75.1839	40.011562	-75.04966	40.023611	2008	2	-48	-113	0	2	0
-75.1839	40.011562	-75.06658	40.037711	2006	1	13	58	1	0	0
-75.1839	40.011562	-75.08018	40.057661	2010	1	47	45	0	1	0
-75.1839	40.011562	-75.08018	40.057661	2011	2	41	88	1	1	0
-75.1839	40.011562	-75.08018	40.057661	2012	1	-90	1	1	0	0
-75.1839	40.011562	-75.08769	40.017362	2009	1	2	43	1	0	0
-75.1839	40.011562	-75.08769	40.017362	2011	1	-134	-43	1	0	0
-75.1839	40.011562	-75.11116	39.991712	2007	2	-72	-153	0	2	0
-75.1839	40.011562	-75.11116	39.991712	2010	4	-77	-33	3	1	0
-75.1839	40.011562	-75.12118	40.033944	2007	1	-58	-136	0	1	0
-75.1839	40.011562	-75.12118	40.033944	2008	1	-61	-135	0	1	0
-75.1839	40.011562	-75.12118	40.033944	2010	1	-136	-139	1	0	0
-75.1839	40.011562	-75.12118	40.033944	2011	3	-12	-60	1	2	0
-75.1839	40.011562	-75.12118	40.033944	2012	2	45	69	2	0	0
-75.1839	40.011562	-75.13793	40.055411	2009	1	50	45	0	1	0
-75.1839	40.011562	-75.14336	39.977662	2006	1	-133	-168	1	0	0
-75.1839	40.011562	-75.14503	40.012212	2007	1	-170	-130	0	1	0
-75.1839	40.011562	-75.14503	40.012212	2009	3	-45	-58	1	2	0
-75.1839	40.011562	-75.14503	40.012212	2010	2	-25	-90	1	1	0
-75.1839	40.011562	-75.14503	40.012212	2011	1	-130	-133	1	0	0
-75.1839	40.011562	-75.14503	40.012212	2012	1	-49	-1	0	1	0
-75.1839	40.011562	-75.14764	39.964012	2010	1	46	90	1	0	0
-75.1839	40.011562	-75.14764	39.964012	2011	1	132	131	0	1	0
-75.1839	40.011562	-75.15409	39.936562	2009	1	39	90	1	0	0
-75.1839	40.011562	-75.15409	39.936562	2010	1	93	86	0	1	0
-75.1839	40.011562	-75.15654	40.055861	2011	2	-1	-108	0	2	0
-75.1839	40.011562	-75.15803	39.919812	2009	2	-44	-23	0	2	0
-75.1839	40.011562	-75.15803	39.919812	2010	2	-46	-67	1	1	0
-75.1839	40.011562	-75.15803	39.919812	2011	1	-2	-1	0	1	0
-75.1839	40.011562	-75.16977	39.995412	2006	1	-43	-169	0	1	0
-75.1839	40.011562	-75.16977	39.995412	2007	3	24	-59	1	2	0
-75.1839	40.011562	-75.16977	39.995412	2008	3	-75	-106	2	1	0
-75.1839	40.011562	-75.16977	39.995412	2009	1	50	-45	0	1	0
-75.1839	40.011562	-75.16977	39.995412	2010	6	-38	-16	0	6	0
-75.1839	40.011562	-75.16977	39.995412	2011	4	-19	-31	2	2	0
-75.1839	40.011562	-75.17106	40.07226	2006	1	42	58	1	0	0
-75.1839	40.011562	-75.17106	40.07226	2009	2	-72	-46	1	1	0
-75.1839	40.011562	-75.17203	40.034111	2007	1	75	-96	0	1	0
-75.1839	40.011562	-75.17203	40.034111	2009	4	40	22	1	3	0
-75.1839	40.011562	-75.17203	40.034111	2011	2	-46	-90	0	2	0
-75.1839	40.011562	-75.17222	39.968262	2009	1	-182	-135	0	1	0
-75.1839	40.011562	-75.17222	39.968262	2011	1	-46	90	1	0	0
-75.1839	40.011562	-75.17406	39.952162	2008	1	43	43	1	0	0
-75.1839	40.011562	-75.18259	39.922262	2007	2	-58	-90	0	2	0
-75.1839	40.011562	-75.18259	39.922262	2009	1	45	0	0	1	0
-75.1839	40.011562	-75.18858	40.053511	2007	1	69	135	0	1	0
-75.1839	40.011562	-75.18858	40.053511	2008	1	130	130	1	0	0
-75.1839	40.011562	-75.19957	39.961612	2008	1	-130	-130	1	0	0
-75.1839	40.011562	-75.19957	39.961612	2009	2	-46	-109	1	1	0
-75.1839	40.011562	-75.19957	39.961612	2010	3	-91	-60	2	1	0
-75.1839	40.011562	-75.19957	39.961612	2011	5	-41	-83	1	4	0
-75.1839	40.011562	-75.19957	39.961612	2012	1	2	1	0	1	0
-75.1839	40.011562	-75.20772	40.07236	2009	1	-3	-47	1	0	0
-75.1839	40.011562	-75.20772	40.07236	2012	2	22	66	1	1	0
-75.1839	40.011562	-75.22104	40.038944	2006	3	49	58	3	0	0
-75.1839	40.011562	-75.22104	40.038944	2008	17	-61	-64	12	5	0
-75.1839	40.011562	-75.22104	40.038944	2009	21	-57	-68	6	15	0
-75.1839	40.011562	-75.22104	40.038944	2010	21	-28	-14	11	10	0
-75.1839	40.011562	-75.22104	40.038944	2011	10	-101	-83	5	5	0
-75.1839	40.011562	-75.22486	39.981112	2009	2	-119	-138	2	0	0
-75.1839	40.011562	-75.22486	39.981112	2011	2	87	-22	0	2	0
-75.1839	40.011562	-75.22718	39.944162	2009	3	12	76	2	1	0
-75.1839	40.011562	-75.22718	39.944162	2010	1	-100	-137	1	0	0
-75.1839	40.011562	-75.23003	39.961812	2007	1	63	-136	0	1	0
-75.1839	40.011562	-75.23003	39.961812	2011	2	-69	22	1	1	0
-75.1839	40.011562	-75.23003	39.961812	2012	1	-132	-131	0	1	0
-75.1839	40.011562	-75.23221	39.898985	2010	2	-66	-44	1	1	0
-75.1839	40.011562	-75.23221	39.898985	2012	1	-134	-45	1	0	0
-75.1839	40.011562	-75.23453	39.922612	2010	1	-56	-130	0	1	0
-75.1839	40.011562	-75.23453	39.922612	2011	1	130	44	1	0	0
-75.1839	40.011562	-75.23453	39.922612	2012	1	-1	-3	1	0	0
-74.97719	40.09146	-75.0154	40.117413	2007	7	-78	-45	2	5	0
-74.97719	40.09146	-75.0154	40.117413	2008	168	28	16	109	59	0
-74.97719	40.09146	-75.0154	40.117413	2009	157	-12	14	67	90	0
-74.97719	40.09146	-75.0154	40.117413	2010	230	18	14	74	156	0
-74.97719	40.09146	-75.0154	40.117413	2011	77	12	42	29	48	0
-74.97719	40.09146	-75.0154	40.117413	2012	1	132	88	1	0	0
-74.97719	40.09146	-75.1447	40.035778	2008	22	120	122	17	5	0
-74.97719	40.09146	-75.1447	40.035778	2009	26	99	109	1	25	0
-74.97719	40.09146	-75.1447	40.035778	2010	25	98	116	2	23	0
-74.97719	40.09146	-75.1447	40.035778	2011	19	126	115	2	17	0
-74.97719	40.09146	-75.1745	39.981062	2006	1	-188	-168	0	1	0
-74.97719	40.09146	-75.1745	39.981062	2007	4	-45	-48	2	2	0
-74.97719	40.09146	-75.1745	39.981062	2008	6	-60	-69	3	3	0
-74.97719	40.09146	-75.1745	39.981062	2009	12	-25	3	2	9	1
-74.97719	40.09146	-75.1745	39.981062	2010	8	42	60	2	6	0
-74.97719	40.09146	-75.1745	39.981062	2011	2	66	89	1	1	0
-74.97719	40.09146	-75.1745	39.981062	2012	1	-139	-134	0	1	0
-74.97719	40.09146	-75.1839	40.011562	2008	1	0	43	1	0	0
-74.97719	40.09146	-75.1839	40.011562	2009	1	-118	-135	1	0	0
-74.97719	40.09146	-75.1839	40.011562	2010	4	1	-65	1	3	0
-74.97719	40.09146	-75.1839	40.011562	2011	3	-18	-30	2	1	0
-74.97719	40.09146	-74.97719	40.09146	2006	154	-19	-10	105	49	0
-74.97719	40.09146	-74.97719	40.09146	2007	23	-46	-20	8	15	0
-74.97719	40.09146	-74.97719	40.09146	2008	25	52	33	16	9	0
-74.97719	40.09146	-74.97719	40.09146	2009	35	42	62	15	20	0
-74.97719	40.09146	-74.97719	40.09146	2010	34	51	42	9	25	0
-74.97719	40.09146	-74.97719	40.09146	2011	38	65	65	14	24	0
-74.97719	40.09146	-75.00155	40.064257	2007	3	25	63	1	2	0
-74.97719	40.09146	-75.00155	40.064257	2008	16	27	16	10	6	0
-74.97719	40.09146	-75.00155	40.064257	2009	29	20	39	11	18	0
-74.97719	40.09146	-75.00155	40.064257	2010	30	21	7	8	22	0
-74.97719	40.09146	-75.00155	40.064257	2011	18	34	27	9	9	0
-74.97719	40.09146	-75.02644	40.041111	2007	1	75	92	1	0	0
-74.97719	40.09146	-75.02644	40.041111	2008	6	50	29	3	3	0
-74.97719	40.09146	-75.02644	40.041111	2009	19	-19	-52	3	16	0
-74.97719	40.09146	-75.02644	40.041111	2010	14	-68	-39	4	10	0
-74.97719	40.09146	-75.02644	40.041111	2011	7	13	38	5	2	0
-74.97719	40.09146	-75.02644	40.041111	2012	1	-2	86	1	0	0
-74.97719	40.09146	-75.04118	40.09261	2006	5	12	13	2	3	0
-74.97719	40.09146	-75.04118	40.09261	2007	5	-88	-54	2	3	0
-74.97719	40.09146	-75.04118	40.09261	2008	2	61	45	1	1	0
-74.97719	40.09146	-75.04118	40.09261	2009	4	10	35	3	1	0
-74.97719	40.09146	-75.04118	40.09261	2010	5	20	35	3	2	0
-74.97719	40.09146	-75.04118	40.09261	2011	2	73	45	0	2	0
-74.97719	40.09146	-75.04837	40.059611	2006	6	-54	1	4	2	0
-74.97719	40.09146	-75.04837	40.059611	2007	6	21	21	1	5	0
-74.97719	40.09146	-75.04837	40.059611	2008	2	-116	-130	0	2	0
-74.97719	40.09146	-75.04837	40.059611	2009	7	-52	-19	4	3	0
-74.97719	40.09146	-75.04837	40.059611	2010	5	0	45	2	3	0
-74.97719	40.09146	-75.04837	40.059611	2011	4	-13	56	2	2	0
-74.97719	40.09146	-75.04966	40.023611	2006	2	3	57	2	0	0
-74.97719	40.09146	-75.04966	40.023611	2008	1	75	47	0	1	0
-74.97719	40.09146	-75.04966	40.023611	2009	2	-119	-71	0	2	0
-74.97719	40.09146	-75.04966	40.023611	2010	1	-91	-49	0	1	0
-74.97719	40.09146	-75.04966	40.023611	2011	1	-152	-92	1	0	0
-74.97719	40.09146	-75.04966	40.023611	2012	1	-5	-1	0	1	0
-74.97719	40.09146	-75.06658	40.037711	2006	4	-10	58	4	0	0
-74.97719	40.09146	-75.06658	40.037711	2007	9	-6	36	3	6	0
-74.97719	40.09146	-75.06658	40.037711	2008	1	-58	45	1	0	0
-74.97719	40.09146	-75.06658	40.037711	2009	6	-28	15	2	4	0
-74.97719	40.09146	-75.06658	40.037711	2010	4	-91	-44	1	3	0
-74.97719	40.09146	-75.06658	40.037711	2011	1	152	138	0	1	0
-74.97719	40.09146	-75.08018	40.057661	2006	6	-66	-92	3	3	0
-74.97719	40.09146	-75.08018	40.057661	2007	6	-13	10	4	2	0
-74.97719	40.09146	-75.08018	40.057661	2008	13	101	90	11	2	0
-74.97719	40.09146	-75.08018	40.057661	2009	26	19	39	13	13	0
-74.97719	40.09146	-75.08018	40.057661	2010	28	10	28	10	18	0
-74.97719	40.09146	-75.08018	40.057661	2011	9	92	86	0	9	0
-74.97719	40.09146	-75.08769	40.017362	2003	1	-155	-113	0	1	0
-74.97719	40.09146	-75.08769	40.017362	2006	7	-41	9	4	3	0
-74.97719	40.09146	-75.08769	40.017362	2007	177	-10	-20	53	124	0
-74.97719	40.09146	-75.08769	40.017362	2008	12	-57	-69	3	9	0
-74.97719	40.09146	-75.08769	40.017362	2009	29	-60	-51	14	15	0
-74.97719	40.09146	-75.08769	40.017362	2010	27	-32	-16	13	14	0
-74.97719	40.09146	-75.08769	40.017362	2011	12	-15	-7	5	7	0
-74.97719	40.09146	-75.08769	40.017362	2012	3	107	48	2	1	0
-74.97719	40.09146	-75.11116	39.991712	2006	19	-54	-50	14	5	0
-74.97719	40.09146	-75.11116	39.991712	2007	5	-97	-32	3	2	0
-74.97719	40.09146	-75.11116	39.991712	2008	6	36	14	3	3	0
-74.97719	40.09146	-75.11116	39.991712	2009	12	-65	-52	7	5	0
-74.97719	40.09146	-75.11116	39.991712	2010	11	11	-12	3	8	0
-74.97719	40.09146	-75.11116	39.991712	2011	3	-29	0	1	2	0
-74.97719	40.09146	-75.12118	40.033944	2006	9	-57	-18	6	3	0
-74.97719	40.09146	-75.12118	40.033944	2007	8	37	65	3	5	0
-74.97719	40.09146	-75.12118	40.033944	2008	3	-43	-117	0	3	0
-74.97719	40.09146	-75.12118	40.033944	2009	8	-38	0	4	4	0
-74.97719	40.09146	-75.12118	40.033944	2010	4	-99	-76	2	2	0
-74.97719	40.09146	-75.12118	40.033944	2012	1	-139	-88	1	0	0
-74.97719	40.09146	-75.12565	39.978162	2006	1	-136	-168	1	0	0
-74.97719	40.09146	-75.12565	39.978162	2007	3	-66	-3	2	1	0
-74.97719	40.09146	-75.12565	39.978162	2008	2	-117	22	1	1	0
-74.97719	40.09146	-75.12565	39.978162	2009	4	48	33	1	3	0
-74.97719	40.09146	-75.12565	39.978162	2010	5	-76	-60	1	4	0
-74.97719	40.09146	-75.12565	39.978162	2011	2	-74	-22	1	1	0
-74.97719	40.09146	-75.13793	40.055411	2007	2	2	43	2	0	0
-74.97719	40.09146	-75.14054	39.992862	2006	2	-83	57	2	0	0
-74.97719	40.09146	-75.14054	39.992862	2008	2	-117	-113	1	1	0
-74.97719	40.09146	-75.14054	39.992862	2012	1	88	88	0	1	0
-74.97719	40.09146	-75.14336	39.977662	2008	1	61	-136	0	1	0
-74.97719	40.09146	-75.14336	39.977662	2009	4	-65	0	4	0	0
-74.97719	40.09146	-75.14336	39.977662	2010	2	6	0	1	1	0
-74.97719	40.09146	-75.14336	39.977662	2011	1	44	-44	0	1	0
-74.97719	40.09146	-75.14503	40.012212	2006	2	-124	-55	1	1	0
-74.97719	40.09146	-75.14503	40.012212	2007	5	-93	-91	2	3	0
-74.97719	40.09146	-75.14503	40.012212	2008	3	-38	-58	2	1	0
-74.97719	40.09146	-75.14503	40.012212	2009	14	-103	-82	8	6	0
-74.97719	40.09146	-75.14503	40.012212	2010	9	-72	-63	4	5	0
-74.97719	40.09146	-75.14503	40.012212	2011	21	-22	-43	10	11	0
-74.97719	40.09146	-75.14503	40.012212	2012	3	30	-45	1	2	0
-74.97719	40.09146	-75.14589	39.951062	2006	1	-16	58	1	0	0
-74.97719	40.09146	-75.14589	39.951062	2008	1	87	130	0	1	0
-74.97719	40.09146	-75.14589	39.951062	2009	1	30	89	1	0	0
-74.97719	40.09146	-75.14589	39.951062	2010	2	58	-22	1	1	0
-74.97719	40.09146	-75.14764	39.964012	2008	4	108	108	4	0	0
-74.97719	40.09146	-75.14764	39.964012	2009	5	39	79	3	2	0
-74.97719	40.09146	-75.14764	39.964012	2010	7	53	62	3	4	0
-74.97719	40.09146	-75.14764	39.964012	2011	1	-2	44	1	0	0
-74.97719	40.09146	-75.15409	39.936562	2008	2	22	0	1	1	0
-74.97719	40.09146	-75.15409	39.936562	2009	9	50	108	2	7	0
-74.97719	40.09146	-75.15409	39.936562	2010	6	44	28	2	4	0
-74.97719	40.09146	-75.15654	40.055861	2007	1	75	-96	0	1	0
-74.97719	40.09146	-75.15654	40.055861	2008	3	-64	-116	2	1	0
-74.97719	40.09146	-75.15654	40.055861	2009	4	-10	-23	2	2	0
-74.97719	40.09146	-75.15654	40.055861	2010	4	-57	-20	2	2	0
-74.97719	40.09146	-75.15654	40.055861	2011	1	2	-88	0	1	0
-74.97719	40.09146	-75.15803	39.919812	2006	1	-84	58	1	0	0
